time,Import T1 kWh,Import T2 kWh,Export T1 kWh,Export T2 kWh,L1 max W,L2 max W,L3 max W
2025-01-27 15:45,12702.845,0.000,2350.079,0.000,94,123,105
2025-01-27 16:00,12702.940,0.000,2350.079,0.000,199,151,119
2025-01-27 16:15,12703.031,0.000,2350.079,0.000,161,166,88
2025-01-27 16:30,12703.148,0.000,2350.079,0.000,226,194,170
2025-01-27 16:45,12703.296,0.000,2350.079,0.000,352,332,144
2025-01-27 17:00,12703.497,0.000,2350.079,0.000,346,386,263
2025-01-27 17:15,12703.708,0.000,2350.079,0.000,396,363,288
2025-01-27 17:30,12703.980,0.000,2350.079,0.000,473,428,265
2025-01-27 17:45,12704.288,0.000,2350.079,0.000,610,715,393
2025-01-27 18:00,12704.609,0.000,2350.079,0.000,602,588,595
2025-01-27 18:15,12704.991,0.000,2350.079,0.000,577,657,518
2025-01-27 18:30,12705.395,0.000,2350.079,0.000,814,753,485
2025-01-27 18:45,12705.817,0.000,2350.079,0.000,729,598,475
2025-01-27 19:00,12706.264,0.000,2350.079,0.000,791,849,830
2025-01-27 19:15,12706.715,0.000,2350.079,0.000,730,664,826
2025-01-27 19:30,12707.176,0.000,2350.079,0.000,714,670,588
2025-01-27 19:45,12707.657,0.000,2350.079,0.000,740,652,840
2025-01-27 20:00,12708.100,0.000,2350.079,0.000,824,841,557
2025-01-27 20:15,12708.538,0.000,2350.079,0.000,715,833,492
2025-01-27 20:30,12708.944,0.000,2350.079,0.000,619,601,862
2025-01-27 20:45,12709.318,0.000,2350.079,0.000,724,676,347
2025-01-27 21:00,12709.687,0.000,2350.079,0.000,738,670,386
2025-01-27 21:15,12710.024,0.000,2350.079,0.000,563,489,667
2025-01-27 21:30,12710.301,0.000,2350.079,0.000,519,423,517
2025-01-27 21:45,12710.574,0.000,2350.079,0.000,474,440,275
2025-01-27 22:00,12710.796,0.000,2350.079,0.000,288,389,268
2025-01-27 22:15,12711.010,0.000,2350.079,0.000,415,448,214
2025-01-27 22:30,12711.191,0.000,2350.079,0.000,383,339,218
2025-01-27 22:45,12711.355,0.000,2350.079,0.000,321,341,177
2025-01-27 23:00,12711.491,0.000,2350.079,0.000,188,223,256
2025-01-27 23:15,12711.614,0.000,2350.079,0.000,184,203,271
2025-01-27 23:30,12711.731,0.000,2350.079,0.000,176,219,125
2025-01-27 23:45,12711.837,0.000,2350.079,0.000,151,189,152
2025-01-28 00:00,12711.900,0.000,2350.079,0.000,128,130,80
2025-01-28 00:15,12711.974,0.000,2350.079,0.000,135,106,77
2025-01-28 00:30,12712.063,0.000,2350.079,0.000,190,141,142
2025-01-28 00:45,12712.127,0.000,2350.079,0.000,92,107,105
2025-01-28 01:00,12712.200,0.000,2350.079,0.000,143,160,85
2025-01-28 01:15,12712.269,0.000,2350.079,0.000,136,91,94
2025-01-28 01:30,12712.344,0.000,2350.079,0.000,100,110,133
2025-01-28 01:45,12712.411,0.000,2350.079,0.000,108,102,147
2025-01-28 02:00,12712.467,0.000,2350.079,0.000,123,121,48
2025-01-28 02:15,12712.535,0.000,2350.079,0.000,125,156,82
2025-01-28 02:30,12712.602,0.000,2350.079,0.000,82,112,94
2025-01-28 02:45,12712.682,0.000,2350.079,0.000,109,143,134
2025-01-28 03:00,12712.745,0.000,2350.079,0.000,101,109,141
2025-01-28 03:15,12712.804,0.000,2350.079,0.000,105,99,85
2025-01-28 03:30,12712.868,0.000,2350.079,0.000,119,105,122
2025-01-28 03:45,12712.951,0.000,2350.079,0.000,125,134,169
2025-01-28 04:00,12713.019,0.000,2350.079,0.000,99,124,125
2025-01-28 04:15,12713.106,0.000,2350.079,0.000,162,141,75
2025-01-28 04:30,12713.182,0.000,2350.079,0.000,99,143,92
2025-01-28 04:45,12713.247,0.000,2350.079,0.000,114,101,71
2025-01-28 05:00,12713.334,0.000,2350.079,0.000,171,184,99
2025-01-28 05:15,12713.420,0.000,2350.079,0.000,160,141,108
2025-01-28 05:30,12713.496,0.000,2350.079,0.000,157,128,102
2025-01-28 05:45,12713.601,0.000,2350.079,0.000,190,192,179
2025-01-28 06:00,12713.687,0.000,2350.079,0.000,151,112,116
2025-01-28 06:15,12713.808,0.000,2350.079,0.000,235,250,148
2025-01-28 06:30,12713.933,0.000,2350.079,0.000,237,251,109
2025-01-28 06:45,12714.066,0.000,2350.079,0.000,265,292,186
2025-01-28 07:00,12714.217,0.000,2350.079,0.000,266,276,237
2025-01-28 07:15,12714.368,0.000,2350.079,0.000,277,219,234
2025-01-28 07:30,12714.544,0.000,2350.079,0.000,354,269,335
2025-01-28 07:45,12714.732,0.000,2350.079,0.000,312,323,397
2025-01-28 08:00,12714.902,0.000,2350.079,0.000,355,295,221
2025-01-28 08:15,12715.078,0.000,2350.079,0.000,310,226,234
2025-01-28 08:30,12715.224,0.000,2350.079,0.000,311,247,166
2025-01-28 08:45,12715.381,0.000,2350.079,0.000,231,323,266
2025-01-28 09:00,12715.502,0.000,2350.079,0.000,226,169,168
2025-01-28 09:15,12715.614,0.000,2350.079,0.000,204,208,133
2025-01-28 09:30,12715.704,0.000,2350.079,0.000,172,191,83
2025-01-28 09:45,12715.758,0.000,2350.079,0.000,76,107,74
2025-01-28 10:00,12715.824,0.000,2350.079,0.000,113,96,110
2025-01-28 10:15,12715.865,0.000,2350.079,0.000,86,97,45
2025-01-28 10:30,12715.875,0.000,2350.079,0.000,15,20,17
2025-01-28 10:45,12715.884,0.000,2350.079,0.000,21,18,11
2025-01-28 11:00,12715.899,0.000,2350.079,0.000,23,25,18
2025-01-28 11:15,12715.899,0.000,2350.084,0.000,-9,-7,-5
2025-01-28 11:30,12715.902,0.000,2350.084,0.000,6,5,5
2025-01-28 11:45,12715.902,0.000,2350.092,0.000,-14,-11,-9
2025-01-28 12:00,12715.902,0.000,2350.107,0.000,-20,-27,-16
2025-01-28 12:15,12715.910,0.000,2350.107,0.000,12,18,12
2025-01-28 12:30,12715.910,0.000,2350.115,0.000,-15,-14,-13
2025-01-28 12:45,12715.910,0.000,2350.123,0.000,-11,-13,-15
2025-01-28 13:00,12715.910,0.000,2350.128,0.000,-7,-7,-7
2025-01-28 13:15,12715.910,0.000,2350.146,0.000,-25,-28,-29
2025-01-28 13:30,12715.910,0.000,2350.157,0.000,-22,-20,-11
2025-01-28 13:45,12715.910,0.000,2350.167,0.000,-15,-22,-15
2025-01-28 14:00,12715.921,0.000,2350.167,0.000,19,18,12
2025-01-28 14:15,12715.921,0.000,2350.173,0.000,-12,-11,-6
2025-01-28 14:30,12715.921,0.000,2350.176,0.000,-8,-8,-3
2025-01-28 14:45,12715.931,0.000,2350.176,0.000,20,19,8
2025-01-28 15:00,12715.958,0.000,2350.176,0.000,48,57,31
2025-01-28 15:15,12715.987,0.000,2350.176,0.000,52,53,31
2025-01-28 15:30,12716.026,0.000,2350.176,0.000,81,72,60
2025-01-28 15:45,12716.080,0.000,2350.176,0.000,79,116,82
2025-01-28 16:00,12716.154,0.000,2350.176,0.000,105,127,103
2025-01-28 16:15,12716.246,0.000,2350.176,0.000,171,194,151
2025-01-28 16:30,12716.364,0.000,2350.176,0.000,219,250,136
2025-01-28 16:45,12716.527,0.000,2350.176,0.000,328,294,158
2025-01-28 17:00,12716.733,0.000,2350.176,0.000,317,346,332
2025-01-28 17:15,12716.965,0.000,2350.176,0.000,486,342,392
2025-01-28 17:30,12717.221,0.000,2350.176,0.000,364,517,392
2025-01-28 17:45,12717.536,0.000,2350.176,0.000,527,688,392
2025-01-28 18:00,12717.887,0.000,2350.176,0.000,841,703,420
2025-01-28 18:15,12718.276,0.000,2350.176,0.000,601,797,694
2025-01-28 18:30,12718.669,0.000,2350.176,0.000,579,538,693
2025-01-28 18:45,12719.080,0.000,2350.176,0.000,893,745,463
2025-01-28 19:00,12719.538,0.000,2350.176,0.000,915,843,675
2025-01-28 19:15,12720.019,0.000,2350.176,0.000,854,722,867
2025-01-28 19:30,12720.472,0.000,2350.176,0.000,741,846,396
2025-01-28 19:45,12720.945,0.000,2350.176,0.000,779,886,913
2025-01-28 20:00,12721.399,0.000,2350.176,0.000,782,1001,556
2025-01-28 20:15,12721.853,0.000,2350.176,0.000,640,814,586
2025-01-28 20:30,12722.262,0.000,2350.176,0.000,639,809,465
2025-01-28 20:45,12722.659,0.000,2350.176,0.000,574,684,667
2025-01-28 21:00,12723.026,0.000,2350.176,0.000,490,585,597
2025-01-28 21:15,12723.341,0.000,2350.176,0.000,407,471,508
2025-01-28 21:30,12723.640,0.000,2350.176,0.000,477,587,303
2025-01-28 21:45,12723.890,0.000,2350.176,0.000,383,431,433
2025-01-28 22:00,12724.105,0.000,2350.176,0.000,305,407,283
2025-01-28 22:15,12724.303,0.000,2350.176,0.000,372,432,208
2025-01-28 22:30,12724.493,0.000,2350.176,0.000,355,420,221
2025-01-28 22:45,12724.629,0.000,2350.176,0.000,221,219,196
2025-01-28 23:00,12724.782,0.000,2350.176,0.000,267,294,195
2025-01-28 23:15,12724.905,0.000,2350.176,0.000,231,219,119
2025-01-28 23:30,12725.018,0.000,2350.176,0.000,185,238,166
2025-01-28 23:45,12725.112,0.000,2350.176,0.000,183,170,133
2025-01-29 00:00,12725.172,0.000,2350.176,0.000,113,121,53
2025-01-29 00:15,12725.240,0.000,2350.176,0.000,140,124,113
2025-01-29 00:30,12725.331,0.000,2350.176,0.000,155,160,166
2025-01-29 00:45,12725.411,0.000,2350.176,0.000,150,135,149
2025-01-29 01:00,12725.491,0.000,2350.176,0.000,105,112,139
2025-01-29 01:15,12725.554,0.000,2350.176,0.000,120,108,60
2025-01-29 01:30,12725.613,0.000,2350.176,0.000,108,110,76
2025-01-29 01:45,12725.695,0.000,2350.176,0.000,117,109,142
2025-01-29 02:00,12725.772,0.000,2350.176,0.000,121,123,91
2025-01-29 02:15,12725.830,0.000,2350.176,0.000,86,84,100
2025-01-29 02:30,12725.917,0.000,2350.176,0.000,181,145,142
2025-01-29 02:45,12725.984,0.000,2350.176,0.000,144,136,71
2025-01-29 03:00,12726.055,0.000,2350.176,0.000,131,114,150
2025-01-29 03:15,12726.112,0.000,2350.176,0.000,82,108,87
2025-01-29 03:30,12726.184,0.000,2350.176,0.000,139,129,81
2025-01-29 03:45,12726.254,0.000,2350.176,0.000,125,124,57
2025-01-29 04:00,12726.339,0.000,2350.176,0.000,152,178,124
2025-01-29 04:15,12726.404,0.000,2350.176,0.000,129,91,104
2025-01-29 04:30,12726.471,0.000,2350.176,0.000,139,140,63
2025-01-29 04:45,12726.553,0.000,2350.176,0.000,154,180,104
2025-01-29 05:00,12726.622,0.000,2350.176,0.000,106,99,102
2025-01-29 05:15,12726.707,0.000,2350.176,0.000,186,184,72
2025-01-29 05:30,12726.782,0.000,2350.176,0.000,140,117,105
2025-01-29 05:45,12726.871,0.000,2350.176,0.000,166,182,131
2025-01-29 06:00,12726.984,0.000,2350.176,0.000,212,199,150
2025-01-29 06:15,12727.084,0.000,2350.176,0.000,158,188,104
2025-01-29 06:30,12727.225,0.000,2350.176,0.000,268,284,196
2025-01-29 06:45,12727.364,0.000,2350.176,0.000,292,280,120
2025-01-29 07:00,12727.529,0.000,2350.176,0.000,302,308,205
2025-01-29 07:15,12727.678,0.000,2350.176,0.000,250,285,171
2025-01-29 07:30,12727.853,0.000,2350.176,0.000,282,286,197
2025-01-29 07:45,12728.019,0.000,2350.176,0.000,309,235,212
2025-01-29 08:00,12728.173,0.000,2350.176,0.000,242,304,166
2025-01-29 08:15,12728.345,0.000,2350.176,0.000,237,252,342
2025-01-29 08:30,12728.509,0.000,2350.176,0.000,273,358,284
2025-01-29 08:45,12728.663,0.000,2350.176,0.000,312,238,217
2025-01-29 09:00,12728.780,0.000,2350.176,0.000,198,180,185
2025-01-29 09:15,12728.861,0.000,2350.176,0.000,132,112,135
2025-01-29 09:30,12728.952,0.000,2350.176,0.000,180,175,75
2025-01-29 09:45,12729.009,0.000,2350.176,0.000,96,114,64
2025-01-29 10:00,12729.034,0.000,2350.176,0.000,48,38,30
2025-01-29 10:15,12729.049,0.000,2350.176,0.000,26,30,19
2025-01-29 10:30,12729.068,0.000,2350.176,0.000,40,32,32
2025-01-29 10:45,12729.068,0.000,2350.187,0.000,-24,-18,-20
2025-01-29 11:00,12729.068,0.000,2350.192,0.000,-9,-8,-5
2025-01-29 11:15,12729.068,0.000,2350.199,0.000,-12,-11,-6
2025-01-29 11:30,12729.068,0.000,2350.200,0.000,-2,-2,-3
2025-01-29 11:45,12729.068,0.000,2350.211,0.000,-19,-18,-13
2025-01-29 12:00,12729.068,0.000,2350.243,0.000,-53,-73,-53
2025-01-29 12:15,12729.068,0.000,2350.276,0.000,-47,-60,-45
2025-01-29 12:30,12729.068,0.000,2350.316,0.000,-57,-59,-60
2025-01-29 12:45,12729.068,0.000,2350.343,0.000,-53,-58,-35
2025-01-29 13:00,12729.068,0.000,2350.386,0.000,-65,-74,-45
2025-01-29 13:15,12729.068,0.000,2350.408,0.000,-38,-41,-21
2025-01-29 13:30,12729.068,0.000,2350.450,0.000,-79,-74,-33
2025-01-29 13:45,12729.068,0.000,2350.473,0.000,-49,-43,-21
2025-01-29 14:00,12729.068,0.000,2350.494,0.000,-47,-33,-34
2025-01-29 14:15,12729.068,0.000,2350.502,0.000,-11,-15,-9
2025-01-29 14:30,12729.071,0.000,2350.502,0.000,4,5,3
2025-01-29 14:45,12729.083,0.000,2350.502,0.000,19,21,17
2025-01-29 15:00,12729.086,0.000,2350.502,0.000,5,5,3
2025-01-29 15:15,12729.099,0.000,2350.502,0.000,22,24,23
2025-01-29 15:30,12729.114,0.000,2350.502,0.000,28,28,11
2025-01-29 15:45,12729.169,0.000,2350.502,0.000,98,80,74
2025-01-29 16:00,12729.252,0.000,2350.502,0.000,136,121,120
2025-01-29 16:15,12729.343,0.000,2350.502,0.000,154,137,132
2025-01-29 16:30,12729.453,0.000,2350.502,0.000,245,253,120
2025-01-29 16:45,12729.599,0.000,2350.502,0.000,261,267,160
2025-01-29 17:00,12729.772,0.000,2350.502,0.000,308,270,302
2025-01-29 17:15,12729.979,0.000,2350.502,0.000,375,417,271
2025-01-29 17:30,12730.234,0.000,2350.502,0.000,417,515,272
2025-01-29 17:45,12730.536,0.000,2350.502,0.000,523,426,451
2025-01-29 18:00,12730.882,0.000,2350.502,0.000,671,564,341
2025-01-29 18:15,12731.260,0.000,2350.502,0.000,648,675,685
2025-01-29 18:30,12731.641,0.000,2350.502,0.000,542,651,625
2025-01-29 18:45,12732.068,0.000,2350.502,0.000,697,945,604
2025-01-29 19:00,12732.517,0.000,2350.502,0.000,926,745,796
2025-01-29 19:15,12732.992,0.000,2350.502,0.000,866,787,700
2025-01-29 19:30,12733.455,0.000,2350.502,0.000,657,638,982
2025-01-29 19:45,12733.917,0.000,2350.502,0.000,606,659,839
2025-01-29 20:00,12734.383,0.000,2350.502,0.000,713,888,472
2025-01-29 20:15,12734.807,0.000,2350.502,0.000,839,877,382
2025-01-29 20:30,12735.216,0.000,2350.502,0.000,642,583,749
2025-01-29 20:45,12735.604,0.000,2350.502,0.000,567,603,793
2025-01-29 21:00,12735.952,0.000,2350.502,0.000,576,458,584
2025-01-29 21:15,12736.264,0.000,2350.502,0.000,465,471,461
2025-01-29 21:30,12736.545,0.000,2350.502,0.000,580,399,414
2025-01-29 21:45,12736.817,0.000,2350.502,0.000,393,481,279
2025-01-29 22:00,12737.037,0.000,2350.502,0.000,462,392,294
2025-01-29 22:15,12737.226,0.000,2350.502,0.000,365,333,306
2025-01-29 22:30,12737.392,0.000,2350.502,0.000,257,276,211
2025-01-29 22:45,12737.538,0.000,2350.502,0.000,243,283,283
2025-01-29 23:00,12737.679,0.000,2350.502,0.000,319,329,123
2025-01-29 23:15,12737.809,0.000,2350.502,0.000,201,203,206
2025-01-29 23:30,12737.931,0.000,2350.502,0.000,181,232,231
2025-01-29 23:45,12738.014,0.000,2350.502,0.000,134,152,174
2025-01-30 00:00,12738.071,0.000,2350.502,0.000,85,122,96
2025-01-30 00:15,12738.161,0.000,2350.502,0.000,136,145,114
2025-01-30 00:30,12738.238,0.000,2350.502,0.000,157,148,72
2025-01-30 00:45,12738.304,0.000,2350.502,0.000,97,113,72
2025-01-30 01:00,12738.393,0.000,2350.502,0.000,149,135,176
2025-01-30 01:15,12738.452,0.000,2350.502,0.000,114,95,59
2025-01-30 01:30,12738.509,0.000,2350.502,0.000,74,101,89
2025-01-30 01:45,12738.585,0.000,2350.502,0.000,141,143,99
2025-01-30 02:00,12738.664,0.000,2350.502,0.000,144,111,117
2025-01-30 02:15,12738.734,0.000,2350.502,0.000,151,148,67
2025-01-30 02:30,12738.790,0.000,2350.502,0.000,105,105,45
2025-01-30 02:45,12738.855,0.000,2350.502,0.000,103,115,126
2025-01-30 03:00,12738.932,0.000,2350.502,0.000,118,121,175
2025-01-30 03:15,12739.008,0.000,2350.502,0.000,152,122,98
2025-01-30 03:30,12739.075,0.000,2350.502,0.000,118,106,142
2025-01-30 03:45,12739.166,0.000,2350.502,0.000,152,166,101
2025-01-30 04:00,12739.225,0.000,2350.502,0.000,99,92,61
2025-01-30 04:15,12739.304,0.000,2350.502,0.000,125,133,142
2025-01-30 04:30,12739.368,0.000,2350.502,0.000,93,86,101
2025-01-30 04:45,12739.445,0.000,2350.502,0.000,117,108,108
2025-01-30 05:00,12739.525,0.000,2350.502,0.000,105,97,144
2025-01-30 05:15,12739.597,0.000,2350.502,0.000,109,138,94
2025-01-30 05:30,12739.704,0.000,2350.502,0.000,149,197,168
2025-01-30 05:45,12739.804,0.000,2350.502,0.000,192,147,158
2025-01-30 06:00,12739.919,0.000,2350.502,0.000,171,182,151
2025-01-30 06:15,12740.040,0.000,2350.502,0.000,247,257,150
2025-01-30 06:30,12740.184,0.000,2350.502,0.000,287,275,111
2025-01-30 06:45,12740.343,0.000,2350.502,0.000,327,258,190
2025-01-30 07:00,12740.499,0.000,2350.502,0.000,218,255,276
2025-01-30 07:15,12740.675,0.000,2350.502,0.000,283,251,256
2025-01-30 07:30,12740.854,0.000,2350.502,0.000,232,288,288
2025-01-30 07:45,12741.027,0.000,2350.502,0.000,310,283,151
2025-01-30 08:00,12741.220,0.000,2350.502,0.000,306,435,303
2025-01-30 08:15,12741.416,0.000,2350.502,0.000,431,343,322
2025-01-30 08:30,12741.582,0.000,2350.502,0.000,293,279,263
2025-01-30 08:45,12741.726,0.000,2350.502,0.000,250,219,204
2025-01-30 09:00,12741.885,0.000,2350.502,0.000,261,226,282
2025-01-30 09:15,12742.008,0.000,2350.502,0.000,271,241,142
2025-01-30 09:30,12742.117,0.000,2350.502,0.000,227,176,138
2025-01-30 09:45,12742.198,0.000,2350.502,0.000,142,145,83
2025-01-30 10:00,12742.268,0.000,2350.502,0.000,124,147,90
2025-01-30 10:15,12742.333,0.000,2350.502,0.000,114,88,90
2025-01-30 10:30,12742.393,0.000,2350.502,0.000,132,123,52
2025-01-30 10:45,12742.453,0.000,2350.502,0.000,82,119,80
2025-01-30 11:00,12742.505,0.000,2350.502,0.000,93,71,84
2025-01-30 11:15,12742.544,0.000,2350.502,0.000,58,74,43
2025-01-30 11:30,12742.592,0.000,2350.502,0.000,63,67,71
2025-01-30 11:45,12742.637,0.000,2350.502,0.000,81,90,79
2025-01-30 12:00,12742.673,0.000,2350.502,0.000,67,69,32
2025-01-30 12:15,12742.691,0.000,2350.502,0.000,40,29,24
2025-01-30 12:30,12742.724,0.000,2350.502,0.000,75,77,28
2025-01-30 12:45,12742.758,0.000,2350.502,0.000,54,63,49
2025-01-30 13:00,12742.794,0.000,2350.502,0.000,67,60,30
2025-01-30 13:15,12742.811,0.000,2350.502,0.000,29,32,25
2025-01-30 13:30,12742.851,0.000,2350.502,0.000,74,87,55
2025-01-30 13:45,12742.862,0.000,2350.502,0.000,16,18,15
2025-01-30 14:00,12742.898,0.000,2350.502,0.000,60,68,68
2025-01-30 14:15,12742.934,0.000,2350.502,0.000,52,72,53
2025-01-30 14:30,12742.962,0.000,2350.502,0.000,49,50,54
2025-01-30 14:45,12743.010,0.000,2350.502,0.000,96,101,51
2025-01-30 15:00,12743.074,0.000,2350.502,0.000,100,115,113
2025-01-30 15:15,12743.115,0.000,2350.502,0.000,61,78,62
2025-01-30 15:30,12743.181,0.000,2350.502,0.000,109,140,107
2025-01-30 15:45,12743.264,0.000,2350.502,0.000,152,133,96
2025-01-30 16:00,12743.360,0.000,2350.502,0.000,164,154,90
2025-01-30 16:15,12743.485,0.000,2350.502,0.000,267,274,121
2025-01-30 16:30,12743.648,0.000,2350.502,0.000,282,288,244
2025-01-30 16:45,12743.834,0.000,2350.502,0.000,337,395,190
2025-01-30 17:00,12744.050,0.000,2350.502,0.000,509,344,360
2025-01-30 17:15,12744.271,0.000,2350.502,0.000,400,265,275
2025-01-30 17:30,12744.527,0.000,2350.502,0.000,430,469,229
2025-01-30 17:45,12744.845,0.000,2350.502,0.000,537,479,613
2025-01-30 18:00,12745.171,0.000,2350.502,0.000,449,423,580
2025-01-30 18:15,12745.531,0.000,2350.502,0.000,520,711,459
2025-01-30 18:30,12745.953,0.000,2350.502,0.000,760,596,431
2025-01-30 18:45,12746.380,0.000,2350.502,0.000,941,895,519
2025-01-30 19:00,12746.830,0.000,2350.502,0.000,641,640,783
2025-01-30 19:15,12747.312,0.000,2350.502,0.000,660,912,591
2025-01-30 19:30,12747.791,0.000,2350.502,0.000,751,632,658
2025-01-30 19:45,12748.273,0.000,2350.502,0.000,911,701,736
2025-01-30 20:00,12748.727,0.000,2350.502,0.000,670,817,436
2025-01-30 20:15,12749.177,0.000,2350.502,0.000,829,846,451
2025-01-30 20:30,12749.581,0.000,2350.502,0.000,518,582,684
2025-01-30 20:45,12749.981,0.000,2350.502,0.000,898,878,420
2025-01-30 21:00,12750.336,0.000,2350.502,0.000,568,541,389
2025-01-30 21:15,12750.660,0.000,2350.502,0.000,595,571,246
2025-01-30 21:30,12750.945,0.000,2350.502,0.000,611,441,440
2025-01-30 21:45,12751.200,0.000,2350.502,0.000,499,482,379
2025-01-30 22:00,12751.421,0.000,2350.502,0.000,403,501,322
2025-01-30 22:15,12751.620,0.000,2350.502,0.000,343,296,321
2025-01-30 22:30,12751.810,0.000,2350.502,0.000,288,305,428
2025-01-30 22:45,12751.972,0.000,2350.502,0.000,297,304,303
2025-01-30 23:00,12752.124,0.000,2350.502,0.000,316,304,117
2025-01-30 23:15,12752.236,0.000,2350.502,0.000,187,170,168
2025-01-30 23:30,12752.340,0.000,2350.502,0.000,173,182,136
2025-01-30 23:45,12752.446,0.000,2350.502,0.000,211,153,132
2025-01-31 00:00,12752.538,0.000,2350.502,0.000,204,210,98
2025-01-31 00:15,12752.618,0.000,2350.502,0.000,175,126,112
2025-01-31 00:30,12752.692,0.000,2350.502,0.000,147,121,102
2025-01-31 00:45,12752.756,0.000,2350.502,0.000,118,114,87
2025-01-31 01:00,12752.838,0.000,2350.502,0.000,142,193,120
2025-01-31 01:15,12752.928,0.000,2350.502,0.000,146,208,148
2025-01-31 01:30,12752.993,0.000,2350.502,0.000,139,130,83
2025-01-31 01:45,12753.060,0.000,2350.502,0.000,120,89,90
2025-01-31 02:00,12753.121,0.000,2350.502,0.000,117,103,108
2025-01-31 02:15,12753.190,0.000,2350.502,0.000,119,121,50
2025-01-31 02:30,12753.252,0.000,2350.502,0.000,96,112,94
2025-01-31 02:45,12753.322,0.000,2350.502,0.000,122,113,78
2025-01-31 03:00,12753.380,0.000,2350.502,0.000,103,93,93
2025-01-31 03:15,12753.469,0.000,2350.502,0.000,195,185,89
2025-01-31 03:30,12753.537,0.000,2350.502,0.000,125,127,88
2025-01-31 03:45,12753.620,0.000,2350.502,0.000,138,136,91
2025-01-31 04:00,12753.683,0.000,2350.502,0.000,111,114,109
2025-01-31 04:15,12753.743,0.000,2350.502,0.000,89,124,95
2025-01-31 04:30,12753.828,0.000,2350.502,0.000,165,154,114
2025-01-31 04:45,12753.924,0.000,2350.502,0.000,169,162,127
2025-01-31 05:00,12754.022,0.000,2350.502,0.000,221,209,112
2025-01-31 05:15,12754.113,0.000,2350.502,0.000,121,154,130
2025-01-31 05:30,12754.201,0.000,2350.502,0.000,181,154,146
2025-01-31 05:45,12754.311,0.000,2350.502,0.000,184,159,148
2025-01-31 06:00,12754.396,0.000,2350.502,0.000,117,143,146
2025-01-31 06:15,12754.505,0.000,2350.502,0.000,163,175,196
2025-01-31 06:30,12754.640,0.000,2350.502,0.000,249,230,219
2025-01-31 06:45,12754.770,0.000,2350.502,0.000,286,236,143
2025-01-31 07:00,12754.922,0.000,2350.502,0.000,218,273,212
2025-01-31 07:15,12755.097,0.000,2350.502,0.000,357,257,302
2025-01-31 07:30,12755.275,0.000,2350.502,0.000,260,302,311
2025-01-31 07:45,12755.457,0.000,2350.502,0.000,388,322,241
2025-01-31 08:00,12755.645,0.000,2350.502,0.000,432,323,282
2025-01-31 08:15,12755.808,0.000,2350.502,0.000,319,311,238
2025-01-31 08:30,12755.960,0.000,2350.502,0.000,219,261,223
2025-01-31 08:45,12756.096,0.000,2350.502,0.000,214,246,261
2025-01-31 09:00,12756.225,0.000,2350.502,0.000,218,190,147
2025-01-31 09:15,12756.311,0.000,2350.502,0.000,166,140,168
2025-01-31 09:30,12756.396,0.000,2350.502,0.000,135,104,119
2025-01-31 09:45,12756.472,0.000,2350.502,0.000,172,146,108
2025-01-31 10:00,12756.520,0.000,2350.502,0.000,90,60,61
2025-01-31 10:15,12756.564,0.000,2350.502,0.000,88,65,74
2025-01-31 10:30,12756.566,0.000,2350.502,0.000,3,4,3
